C00409=-244.918,243.128,-2.000,0.0000,90.0000,0.0000
C00410=-244.948,242.498,-2.000,0.0000,90.0000,0.0000
C00411=-244.971,241.870,-2.000,0.0000,90.0000,0.0000
C00412=-244.987,241.244,-2.000,0.0000,90.0000,0.0000
C00413=-244.997,240.621,-2.000,0.0000,90.0000,0.0000
C00414=-245.000,240.000,-2.000,0.0000,90.0000,0.0000
C00415=-244.997,239.379,-2.000,0.0000,90.0000,0.0000
C00416=-244.987,238.756,-2.000,0.0000,90.0000,0.0000
C00417=-244.971,238.130,-2.000,0.0000,90.0000,0.0000
C00418=-244.948,237.502,-2.000,0.0000,90.0000,0.0000
C00419=-244.918,236.872,-2.000,0.0000,90.0000,0.0000
C00420=-244.882,236.239,-2.000,0.0000,90.0000,0.0000
C00421=-244.839,235.604,-2.000,0.0000,90.0000,0.0000
C00422=-244.789,234.968,-2.000,0.0000,90.0000,0.0000
C00423=-244.731,234.329,-2.000,0.0000,90.0000,0.0000
